360.11	124.55	-457.23	29
359.58	125.32	-457.29	29
359.46	125.41	-457.28	29
358.78	125.93	-457.28	29
358.46	126.24	-457.25	29
358.35	126.33	-457.25	29
358.24	126.41	-457.25	29
358	126.56	-457.25	29
357.75	126.71	-457.25	29
356.37	127.27	-457.29	1
356.01	127.42	-457.22	1
354.36	128.02	-457.22	1
349.753	129.263	-457.253	1
349.26	129.39	-457.26	1
348.75	129.58	-457.24	1
348.45	129.73	-457.25	1
354.9	110.1	-457.16	28
355.22	110.23	-457.12	28
355.48	110.35	-457.12	28
355.7	110.46	-457.19	28
355.9	110.52	-457.13	28
356.33	110.74	-457.2	28
356.74	110.97	-457.2	28
364.86	116.31	-457.16	38
362.59	123.25	-457.12	29
362.27	123.5	-457.15	29
360.48	124.08	-457.19	29
360.42	124.15	-457.19	29
360.36	124.24	-457.16	29
359.95	124.82	-457.19	29
359.75	125.12	-457.14	29
359.41	125.42	-457.13	29
358.62	126.07	-457.15	29
357.54	126.82	-457.12	29
357.15	126.98	-457.13	1
352.99	128.54	-457.11	1
350.42	129.12	-457.18	1
352.5	108.83	-457.09	30
354.08	109.64	-457.07	28
356.15	110.61	-457.08	28
356.35	110.7	-457.01	28
356.48	110.79	-457.06	28
356.67	110.9	-457.01	28
356.96	111.06	-457.04	1
357.21	111.19	-457.08	1
358.92	112.42	-457.09	1
360.74	113.06	-457.07	1
360.84	113.22	-457.06	1
360.94	113.36	-457.04	1
361.23	113.64	-457.02	1
361.5	113.8	-457.09	1
361.78	113.96	-457.09	1
362.99	114.73	-457.07	35
364.21	115.64	-457.03	35
364.99	116.56	-457.06	38
365.18	116.92	-457.05	38
362.52	123.37	-457.06	29
361.05	123.78	-457.07	29
361.16	123.76	-457.1	29
361.29	123.73	-457.06	29
361.47	123.71	-457.03	29
360.88	123.83	-457.06	29
360.47	124.13	-457.01	29
360.26	124.4	-457.07	29
359.57	125.29	-457.08	29
359.24	125.51	-457.03	29
358.35	126.33	-457.02	29
358.19	126.45	-457.1	29
357.72	126.74	-457.03	29
355.58	127.61	-457.02	1
353.74	128.28	-457.09	1
353.44	128.39	-457.08	1
351.96	128.82	-457.06	1
353.82	109.45	-456.98	28
354.36	109.76	-456.99	28
355.66	110.38	-456.98	28
357.35	111.31	-456.98	1
357.62	111.54	-456.95	1
359.25	112.55	-457	1
361.07	113.52	-457	1
361.34	113.73	-456.91	1
364.65	116.09	-456.95	38
362.76	123.26	-456.99	29
361.67	123.67	-457	29
361.89	123.63	-456.95	29
361.2	123.73	-456.91	29
360.13	124.61	-456.96	29
358.5	126.17	-456.93	29
358	126.58	-457	29
354.79	127.93	-456.98	1
351.2	129	-456.99	1
349.81	129.35	-456.96	1
354.7	109.89	-456.86	28
355.06	110.07	-456.85	28
355.37	110.23	-456.89	28
355.9	110.47	-456.82	28
357.88	111.76	-456.89	1
358.97	112.38	-456.84	1
360.69	113.26	-456.81	1
360.75	113.26	-456.88	1
360.79	113.3	-456.89	1
360.87	113.4	-456.83	1
361.13	113.59	-456.86	1
361.23	113.67	-456.82	1
362.34	114.32	-456.82	1
363.89	115.4	-456.9	35
365.09	116.77	-456.89	38
365.29	117.25	-456.83	1
362.75	123.43	-456.88	29
362.16	123.58	-456.9	29
362.47	123.52	-456.84	29
361.56	123.68	-456.81	29
361.08	123.75	-456.81	29
361.39	123.7	-456.83	29
360.82	123.85	-456.81	29
360.64	123.99	-456.85	29
360.4	124.27	-456.89	29
359.46	125.32	-456.85	29
359	125.66	-456.89	29
358.8	125.84	-456.89	29
358.19	126.46	-456.86	29
357.87	126.67	-456.86	29
356.62	127.18	-456.9	1
353.94	128.3	-456.84	1
353.6	128.42	-456.83	1
351.77	108.3	-456.75	30
352.24	108.56	-456.74	30
352.96	108.94	-456.71	30
353.46	109.18	-456.77	28
354.17	109.56	-456.78	28
354.45	109.7	-456.71	28
356.23	110.62	-456.8	28
356.53	110.78	-456.78	28
356.84	110.99	-456.72	28
357.11	111.17	-456.79	1
358.25	111.99	-456.75	1
358.755	112.245	-456.758	1
359.24	112.48	-456.75	1
360.64	113.25	-456.75	1
360.71	113.31	-456.73	1
360.98	113.51	-456.75	1
363.46	115.11	-456.76	35
364.77	116.3	-456.71	38
364.9	116.46	-456.8	38
365.46	117.74	-456.75	1
365.75	118.21	-456.75	38
362.74	123.59	-456.75	29
360.98	123.77	-456.74	29
360.29	124.47	-456.78	29
359.97	124.86	-456.79	29
359.71	125.13	-456.78	29
358.66	125.97	-456.79	29
358.37	126.31	-456.75	29
358.03	126.57	-456.73	29
356.2	127.34	-456.79	1
353.25	128.59	-456.71	1
352.5	128.85	-456.73	1
349.24	129.58	-456.79	1
348.6	129.77	-456.76	1
348.79	129.73	-456.78	1
348.25	129.92	-456.75	1
347.75	130.15	-456.75	1
347.56	130.25	-456.75	1
343.25	131.13	-456.75	34
342.75	131.29	-456.74	34
342.92	131.25	-456.75	34
342.25	131.37	-456.75	34
341.25	131.48	-456.75	34
341.75	131.4	-456.76	34
355.55	110.27	-456.66	31
357.36	111.36	-456.61	1
358.81	112.26	-456.62	1
358.92	112.33	-456.7	1
360.78	113.4	-456.61	1
361.11	113.62	-456.66	1
361.25	113.71	-456.61	1
361.48	113.85	-456.65	1
361.94	114.1	-456.7	1
364.11	115.62	-456.63	36
364.4	115.88	-456.66	36
365.01	116.65	-456.7	38
365.17	116.98	-456.63	38
365.75	118.25	-456.64	1
361.73	123.64	-456.63	29
362.55	123.6	-456.61	29
362.75	123.67	-456.65	29
361.28	123.7	-456.64	29
360.54	124.14	-456.7	29
360.17	124.65	-456.69	29
359.25	125.41	-456.61	29
358.9	125.68	-456.63	29
358.78	125.8	-456.63	29
358.55	126.09	-456.61	29
357.81	126.73	-456.62	29
357.64	126.83	-456.62	29
355.8	127.52	-456.68	1
355.11	127.85	-456.65	1
354.35	128.19	-456.63	1
351.66	129.09	-456.61	1
350.49	129.29	-456.69	1
351.77	108.22	-456.56	30
352.48	108.66	-456.6	30
353.93	109.34	-456.54	31
354.63	109.74	-456.54	31
354.9	109.9	-456.53	31
355.22	110.08	-456.56	31
357.68	111.6	-456.53	1
358.02	111.85	-456.6	1
358.97	112.34	-456.52	1
360.91	113.52	-456.51	1
364.85	116.44	-456.57	36
365.09	116.82	-456.59	38
362.29	123.59	-456.6	29
361.49	123.67	-456.56	29
362.01	123.61	-456.6	29
361	123.77	-456.52	29
361.15	123.72	-456.53	29
362.75	123.75	-456.54	29
360.85	123.86	-456.53	29
360.43	124.36	-456.52	29
359.03	125.55	-456.52	29
358.69	125.9	-456.58	29
358.21	126.46	-456.6	29
357.93	126.65	-456.6	29
352.88	128.79	-456.58	1
352.19	108.46	-456.47	30
354.34	109.54	-456.41	31
356.06	110.52	-456.46	31
356.39	110.69	-456.42	31
357.1	111.18	-456.41	1
359.25	112.48	-456.5	1
360.52	113.25	-456.5	1
362.57	114.54	-456.5	1
364.62	116.16	-456.49	36
364.8	116.39	-456.46	36
364.95	116.6	-456.46	36
365.43	117.63	-456.45	38
362.61	123.68	-456.47	29
360.71	123.99	-456.47	29
360.27	124.59	-456.49	29
360.12	124.77	-456.47	29
359.58	125.19	-456.44	29
358.92	125.63	-456.45	29
358.77	125.79	-456.46	29
358.85	125.71	-456.49	29
358.67	125.91	-456.43	29
358.39	126.29	-456.48	29
358.06	126.58	-456.46	29
357.37	126.95	-456.46	29
355.42	127.71	-456.48	1
354.66	128.1	-456.41	1
353.5	128.58	-456.46	1
352.09	129.05	-456.5	1
351.1	129.25	-456.5	1
348.62	129.9	-456.48	1
347.75	130.25	-456.45	1
343.25	131.25	-456.5	34
355.71	110.34	-456.37	31
358.64	112.19	-456.39	1
360.65	113.38	-456.38	1
361.05	113.63	-456.4	1
363.82	115.44	-456.39	36
364.74	116.32	-456.4	36
365.07	116.82	-456.31	38
365.13	116.92	-456.39	38
365.18	117.05	-456.33	38
365.26	117.23	-456.4	38
365.6	118.04	-456.32	1
362.4	123.63	-456.39	29
362.66	123.76	-456.37	29
362.75	123.83	-456.38	29
360.59	124.17	-456.34	29
359.93	124.97	-456.39	29
358.84	125.69	-456.36	29
358.76	125.78	-456.33	29
358.55	126.08	-456.35	29
358.24	126.46	-456.31	29
357.94	126.69	-456.36	29
351.84	129.21	-456.32	1
349.79	129.63	-456.34	1
348.26	130.11	-456.32	1
351.75	108.09	-456.25	30
352.02	108.26	-456.25	30
352.93	108.8	-456.22	30
353.32	108.97	-456.25	30
353.72	109.12	-456.21	30
354.69	109.69	-456.23	31
355.35	110.11	-456.21	31
356.79	110.94	-456.26	1
359.25	112.5	-456.25	1
359.66	112.76	-456.25	1
359.74	112.82	-456.25	1
360.25	113.15	-456.25	1
360.39	113.24	-456.25	1
360.79	113.5	-456.25	1
361.18	113.73	-456.26	1
362.99	114.87	-456.23	35
364.15	115.75	-456.22	36
364.79	116.42	-456.24	36
364.88	116.52	-456.29	36
365.75	118.45	-456.25	1
361.36	123.68	-456.28	29
361.6	123.65	-456.25	29
361.84	123.63	-456.27	29
362.12	123.62	-456.28	29
361.02	123.78	-456.25	29
361.17	123.72	-456.24	29
362.53	123.7	-456.28	29
360.88	123.86	-456.22	29
362.76	123.85	-456.25	29
363	123.91	-456.25	29
363.25	123.96	-456.25	29
360.34	124.58	-456.23	29
360.23	124.71	-456.28	29
360.13	124.83	-456.23	29
359.35	125.3	-456.26	29
359.13	125.43	-456.28	29
358.96	125.57	-456.29	29
358.68	125.88	-456.26	29
357.82	126.8	-456.26	29
356.91	127.11	-456.29	29
353.02	128.87	-456.22	1
352.61	129.04	-456.22	1
351.48	129.3	-456.27	1
350.51	129.52	-456.23	1
349.08	129.86	-456.27	1
347.88	130.26	-456.26	1
347.75	130.32	-456.25	1
347.25	130.55	-456.25	1
346.59	130.76	-456.25	1
346.75	130.71	-456.25	1
343.65	131.26	-456.26	34
343.75	131.24	-456.26	34
343.25	131.37	-456.25	34
341.56	131.68	-456.26	34
342.04	131.61	-456.28	34
340.75	131.77	-456.25	34
340.89	131.76	-456.25	34
341.02	131.75	-456.25	34
341.25	131.73	-456.25	34
340.5	131.84	-456.25	34
340.25	131.92	-456.26	34
352.23	108.41	-456.18	30
352.56	108.62	-456.18	30
354.09	109.3	-456.13	31
355.01	109.88	-456.16	31
357.44	111.44	-456.19	1
357.82	111.71	-456.12	1
358.21	111.96	-456.19	1
358.93	112.36	-456.19	1
360.47	113.32	-456.14	1
360.93	113.61	-456.13	1
364.44	116.05	-456.13	36
365.15	117.02	-456.16	38
365.21	117.15	-456.17	38
365.29	117.36	-456.13	38
362.32	123.65	-456.16	29
362.68	123.79	-456.2	29
360.49	124.39	-456.13	29
359.56	125.2	-456.12	29
358.83	125.69	-456.17	29
358.6	126.03	-456.14	29
358.43	126.27	-456.15	29
358.11	126.62	-456.12	29
357.64	126.89	-456.2	29
356.39	127.28	-456.16	1
355.95	127.45	-456.2	1
355.57	127.63	-456.13	1
355.11	127.89	-456.2	1
353.84	128.5	-456.17	1
352.26	129.17	-456.2	1
352.01	129.24	-456.18	1
350.99	129.47	-456.15	1
348.7	130.05	-456.11	1
346.75	130.74	-456.15	1
343.75	131.26	-456.19	34
342.59	131.56	-456.17	34
355.86	110.4	-456.03	31
356.19	110.58	-456.07	31
361.42	113.9	-456.08	1
363.44	115.22	-456.08	35
364.67	116.32	-456.07	36
365.4	117.66	-456.05	38
362.5	123.71	-456.07	29
362.93	123.84	-456.03	29
360.75	124	-456.08	29
360.62	124.19	-456.01	29
360.24	124.76	-456.05	29
360.09	124.91	-456.02	29
359.84	125.07	-456.05	29
359.4	125.26	-456.05	29
358.72	125.84	-456.08	29
357.99	126.73	-456.05	29
355.26	127.8	-456.04	1
354.81	128.06	-456.09	1
354.27	128.32	-456.09	1
351.71	129.39	-456.04	1
348.11	130.3	-456.03	1
346.92	130.71	-456.06	1
341.11	131.83	-456.05	34
341.29	131.8	-456.08	34
340.25	132.08	-456.03	34
354.42	109.47	-456	31
357.2	111.25	-455.92	1
360.63	113.47	-455.92	1
361.93	114.22	-455.99	1
364.83	116.56	-455.94	36
364.99	116.79	-455.98	38
365.21	117.19	-455.99	38
365.28	117.39	-455.93	1
361.33	123.68	-455.93	29
361.5	123.66	-455.91	29
361.7	123.64	-455.93	29
361.9	123.63	-455.96	29
362.12	123.63	-455.96	29
362.32	123.66	-455.92	29
361.04	123.78	-455.99	29
361.17	123.72	-455.97	29
362.69	123.76	-455.97	29
360.93	123.86	-455.93	29
363.25	123.91	-456	29
360.55	124.32	-455.92	29
359.69	125.14	-455.92	29
359.52	125.21	-455.92	29
359.24	125.34	-456	29
359.03	125.49	-455.99	29
358.75	125.84	-455.94	29
358.67	125.96	-456	29
358.28	126.49	-455.97	29
357.82	126.86	-455.95	29
357.52	126.97	-455.92	29
354.51	128.22	-455.98	1
353.32	128.8	-455.96	1
351.25	129.54	-455.92	1
350.59	129.67	-455.92	1
350.91	129.61	-455.92	1
340.67	131.97	-455.93	34
341.04	131.9	-455.91	34
340.45	132.01	-455.99	34
351.92	108.14	-455.86	31
352.17	108.32	-455.82	31
354.73	109.64	-455.83	31
355.49	110.17	-455.84	31
356.53	110.76	-455.89	31
359.38	112.71	-455.87	1
360.17	113.21	-455.81	1
360.94	113.67	-455.83	1
363.8	115.56	-455.85	36
365.15	117.07	-455.89	1
365.24	117.3	-455.82	1
365.54	118.07	-455.86	1
362.52	123.69	-455.87	29
360.48	124.45	-455.85	29
360.37	124.61	-455.9	29
359.38	125.27	-455.89	29
358.87	125.68	-455.9	29
358.72	125.94	-455.83	29
358.58	126.14	-455.89	29
358.1	126.69	-455.85	29
357.95	126.79	-455.89	29
357.72	126.91	-455.84	29
357.23	127.06	-455.84	1
352.65	129.18	-455.82	1
351.94	129.4	-455.88	1
349.45	130	-455.81	1
348.53	130.25	-455.85	1
347.91	130.43	-455.87	1
343.51	131.47	-455.82	34
342.23	131.77	-455.89	34
341.53	131.86	-455.89	34
341.85	131.83	-455.88	34
341.31	131.92	-455.81	34
350.25	107.45	-455.75	31
350.76	107.71	-455.75	31
350.94	107.74	-455.75	31
351.09	107.77	-455.75	31
351.25	107.81	-455.75	31
351.5	107.89	-455.75	31
351.75	107.99	-455.75	31
352.49	108.51	-455.76	31
352.84	108.69	-455.77	31
353.19	108.82	-455.78	31
353.55	108.95	-455.77	31
353.9	109.12	-455.79	31
354.19	109.28	-455.8	31
356	110.46	-455.72	31
357.59	111.55	-455.74	1
358.48	112.16	-455.75	1
358.95	112.47	-455.74	1
362.4	114.58	-455.75	1
363.1	115.05	-455.77	1
364.18	115.93	-455.71	36
364.48	116.22	-455.73	36
365.34	117.58	-455.76	1
365.74	118.63	-455.75	1
365.79	118.76	-455.75	1
362.18	123.64	-455.72	29
361.17	123.74	-455.75	29
362.68	123.73	-455.8	29
362.89	123.78	-455.79	29
360.98	123.85	-455.71	29
361.06	123.8	-455.76	29
363.25	123.86	-455.75	29
360.86	123.94	-455.75	29
360.61	124.25	-455.73	29
360.54	124.37	-455.73	29
360.25	124.81	-455.77	29
360.08	124.95	-455.73	29
359.87	125.06	-455.72	29
359.68	125.14	-455.72	29
359.35	125.29	-455.72	29
359.5	125.22	-455.72	29
358.82	125.79	-455.8	29
358.43	126.37	-455.8	29
358.21	126.62	-455.75	29
358.06	126.74	-455.75	29
357.85	126.87	-455.71	29
356.96	127.13	-455.74	1
354.94	127.98	-455.71	1
354.28	128.33	-455.71	1
352.95	129.05	-455.74	1
352.24	129.35	-455.79	1
350.7	129.74	-455.75	1
350.93	129.7	-455.74	1
350.04	129.86	-455.79	1
348.96	130.14	-455.79	1
347.55	130.58	-455.8	1
347.08	130.75	-455.75	1
347.11	130.74	-455.75	1
346.75	130.85	-455.75	1
346.25	130.96	-455.75	1
345.75	131.06	-455.75	1
345.25	131.17	-455.75	27
344.75	131.28	-455.75	27
344.89	131.25	-455.75	27
344.26	131.38	-455.74	27
343.75	131.46	-455.75	34
