355.67	127.24	-460.25	2349
355.75	127.22	-460.25	2349
356.25	127.06	-459.75	2349
355.67	127.24	-459.75	2349
355.75	127.23	-459.75	2349
354.25	127.39	-459.75	2347
354.5	127.38	-459.75	2349
354.75	127.38	-459.75	2349
355.25	127.34	-459.75	2349
355.7	127.25	-459.55	2349
354.85	127.39	-459.52	2347
355.28	127.34	-459.43	2349
354.52	127.47	-459.37	2347
354.95	110.25	-459.24	2344
354.84	110.43	-459.24	2344
354.74	110.61	-459.24	2344
361.25	123.76	-459.25	2351
360.76	123.88	-459.25	2351
361	123.82	-459.25	2351
360.5	123.99	-459.25	2351
360.18	124.19	-459.25	2351
360.26	124.13	-459.25	2351
360.11	124.24	-459.25	2351
356.75	126.89	-459.25	2350
356.25	127.09	-459.25	2350
354.25	127.54	-459.25	2347
353.75	127.68	-459.25	2347
353.56	127.75	-459.25	2347
353.25	127.85	-459.25	2347
355.25	110.25	-459.11	2344
355.11	110.41	-459.12	2344
354.92	110.52	-459.16	2344
354.74	110.68	-459.19	2344
354.75	110.75	-459.13	2344
354.9	127.46	-459.11	2347
355.5	110.25	-459.05	2344
355.75	110.25	-459.01	2344
355.3	110.4	-459.07	2344
355.49	110.46	-459.03	2344
355.18	110.6	-459.07	2344
355.47	110.71	-459.01	2344
361.07	123.82	-459.06	2351
360.18	124.25	-459.04	2351
360.21	124.21	-459.1	2351
355.93	127.23	-459.02	2349
355.75	110.5	-459	2344
355.65	110.79	-459	2344
355.75	110.75	-459	2344
354.55	110.8	-458.92	2344
355.25	110.91	-458.98	2344
355.56	110.97	-458.97	2344
355.75	111	-458.99	2344
355.76	111.24	-458.91	2344
361.25	123.78	-459	2351
360.66	123.98	-458.95	2351
360.44	124.08	-458.99	2351
360.31	124.18	-458.96	2351
355.39	127.38	-459	2349
353.55	127.86	-458.91	2348
354.98	110.97	-458.88	2344
355.5	111.13	-458.88	2344
355.63	111.25	-458.85	2344
360.92	123.89	-458.86	2351
360.25	124.25	-458.83	2351
354.43	127.61	-458.89	2347
353.65	110.26	-458.75	2343
353.75	110.33	-458.75	2343
354.25	110.67	-458.75	2343
354.33	110.7	-458.75	2343
354.41	110.73	-458.74	2343
354.86	110.98	-458.72	2344
355.36	111.13	-458.79	2344
355.51	111.23	-458.76	2344
355.62	111.245	-458.74	2344
355.75	111.275	-458.74	2344
364.08	115.74	-458.75	2532
364.25	115.84	-458.75	2533
364.51	116.01	-458.75	2533
364.76	116.19	-458.75	2533
361.25	123.8	-458.75	2351
360.55	124.07	-458.73	2351
360.38	124.17	-458.8	2351
360.265	124.26	-458.76	2351
360.09	124.52	-458.75	2351
359.94	124.75	-458.75	2351
357.21	126.75	-458.75	2350
356.75	126.94	-458.75	2350
356.35	127.12	-458.75	2350
353.25	128.04	-458.75	2348
352.75	128.15	-458.75	2348
352.28	128.26	-458.75	2348
353.75	110.26	-458.61	2343
354.37	110.66	-458.61	2343
354.47	110.75	-458.65	2343
354.64	110.84	-458.66	2344
355.19	111.08	-458.66	2344
355.51	111.15	-458.62	2344
355.75	111.24	-458.69	2344
364.52	115.97	-458.61	2533
360.75	123.98	-458.64	2351
357.25	126.75	-458.67	2350
354.06	110.46	-458.6	2343
354.57	110.75	-458.51	2344
354.85	110.94	-458.57	2344
355.08	111.01	-458.52	2344
364.33	115.82	-458.53	2533
361	123.89	-458.55	2351
360.42	124.17	-458.57	2351
360.18	124.4	-458.6	2351
360.06	124.59	-458.54	2351
355.02	127.53	-458.58	2347
354	127.8	-458.58	2347
354.42	110.61	-458.41	2343
354.78	110.85	-458.45	2344
355.39	111.03	-458.42	2344
355.75	111.13	-458.47	2344
364.25	115.75	-458.45	2533
364.75	116.08	-458.5	2533
361.25	123.82	-458.5	2351
360.59	124.08	-458.45	2351
360.27	124.29	-458.49	2351
359.96	124.75	-458.5	2351
356.03	127.28	-458.49	2350
355.59	127.41	-458.5	2350
353.47	128.01	-458.42	2348
354.19	110.42	-458.34	2343
354.99	110.92	-458.4	2344
355.22	110.94	-458.32	2344
364.53	115.89	-458.35	2533
360.79	123.99	-458.34	2351
360.14	124.47	-458.34	2351
356.78	127.01	-458.37	2350
352.99	128.17	-458.33	2348
352.65	109.25	-458.25	2343
352.72	109.28	-458.25	2343
353.273	109.733	-458.25	2343
353.75	110.07	-458.25	2343
354	110.24	-458.25	2343
354.69	110.72	-458.3	2344
354.94	110.79	-458.22	2344
355.14	110.85	-458.21	2344
355.75	111.01	-458.25	2344
356.25	111.21	-458.25	2344
363.237	114.767	-458.25	2532
364.36	115.75	-458.25	2533
364.74	116	-458.24	2533
364.95	116.14	-458.24	2533
365.11	116.28	-458.26	2533
365.18	116.37	-458.25	2533
365.24	116.47	-458.25	2533
361.75	123.67	-458.25	2351
361.5	123.75	-458.25	2351
361.25	123.83	-458.25	2351
361.04	123.9	-458.22	2351
360.42	124.19	-458.24	2351
360.03	124.65	-458.28	2351
359.99	124.75	-458.25	2351
359.75	125.05	-458.25	2351
359.66	125.16	-458.25	2351
359.57	125.27	-458.25	2351
357.25	126.83	-458.25	2350
354.62	127.7	-458.23	2347
352.763	128.253	-458.263	2348
352.25	128.38	-458.25	2348
351.75	128.48	-458.25	2487
351.02	128.68	-458.24	2487
351.24	128.61	-458.23	2487
352.7	109.25	-458.17	2341
352.88	109.38	-458.16	2341
354.53	110.55	-458.18	2344
355.3	110.82	-458.11	2344
355.39	110.9	-458.2	2344
355.56	110.92	-458.18	2344
360.61	124.08	-458.16	2534
360.23	124.35	-458.14	2351
359.81	124.99	-458.12	2351
356.34	127.21	-458.17	2350
352.75	109.26	-458.1	2341
354.34	110.35	-458.06	2343
354.82	110.64	-458.08	2344
355.05	110.69	-458.01	2344
355.12	110.76	-458.09	2344
355.22	110.77	-458.06	2344
365.18	116.49	-458.02	2533
365.25	116.61	-458.04	2533
360.78	124	-458.06	2534
360.07	124.59	-458.02	2351
359.95	124.8	-458.06	2351
359.71	125.14	-458.05	2351
355.88	127.39	-458.07	2350
353.17	109.5	-457.94	2343
354.14	110.13	-457.92	2343
354.69	110.47	-457.93	2344
355.19	110.71	-457.98	2344
355.28	110.71	-457.95	2344
355.41	110.77	-457.99	2344
363.16	114.77	-457.995	2532
363.24	114.84	-458	2532
364.43	115.74	-458	2533
364.67	115.93	-457.99	2533
364.79	116.03	-457.92	2533
364.95	116.19	-457.97	2533
365.08	116.35	-457.99	2533
361.24	123.83	-457.98	2534
360.63	124.06	-457.95	2534
360.5	124.12	-457.95	2534
360.35	124.22	-457.92	2351
359.63	125.26	-458	2351
355.28	127.57	-457.96	2347
353.07	128.24	-457.97	2348
354.99	110.57	-457.88	2344
355.16	110.65	-457.89	2344
355.57	110.72	-457.85	2344
355.88	110.82	-457.83	2344
365.25	116.75	-457.83	2533
361.52	123.74	-457.89	2534
360.96	123.91	-457.89	2534
359.93	124.81	-457.81	2351
359.83	124.98	-457.9	2351
354.14	127.91	-457.88	2348
353.53	128.13	-457.82	2348
351.56	128.61	-457.9	2487
351.24	128.71	-457.84	2487
352.26	109	-457.76	2341
352.75	109.19	-457.75	2341
352.86	109.25	-457.75	2341
353.58	109.7	-457.8	2343
354.52	110.25	-457.76	2343
355.26	110.6	-457.8	2344
356.25	110.94	-457.75	2344
356.75	111.13	-457.75	2344
